holding_id,filed_by,official_flight_id,filed_by_in_catalog,filed_by_in_collection,location,special_location,scale_1,scale_2,scale_3,index_type,index_scale,index_filed_under,begin_date,end_date,size,height,width,vertical,oblique_high,oblique_low,overlap,sidelap,filmtype,bw,bw_IR,color,color_IR,spectral_range,printt,pos_trans,negative,digital,o_p_d,black and white,Color,cut Frame,roll,print,acquired_digital,positive,negative,spectral description,extra,roll,cut_frame,filter,generation_held,camera,lens_focal_length,platform_id,directional_orientation,altitude_a,altitude_b,altitude_c,contractor_requestor,flown_by,acquired_from,note,copyright,access_limitations,area_general,counties,index_digital,frames_scanned,estimated_frame_count,ready_ref,prod_test,last_update
507403,C-3358,C-3358,C-3358,C-3358,3 11,NULL,840,0,0,"mosaic, SmartIndex",20000,NULL,1935-02-22,1935-02-22,frames 9 x 7 inches,7,9,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,Northeast-Southwest,7300,NULL,NULL,NULL,Fairchild Aerial Surveys,Whittier College,"Santa Monica Municipal Airport. Acquired from Whittier College, January 2013. Nitrate negatives scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,2,no,prod,2018-08-13 12:53:48
507404,EAG-19,2008 Los Angeles Flown 3-5-2008,EAG-19,EAG19,2,NULL,24000,0,0,none,NULL,NULL,2008-03-05,2008-03-05,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,1,0,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Upland to Sycamore Canyon (west of Malibu). Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,50,no,prod,2016-04-25 09:40:47
507405,EAG-17,2008 Los Angeles Flown 3-5-2008,EAG-17,EAG17,2,NULL,28000,0,0,Smartindex,NULL,NULL,2008-02-27,2008-02-27,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,"Southern part of county: area south of Interstate 10 to the Pacifc Ocean, from Rancho Cucamonga to Malibu. Imagery acquired December 2013.",Copyright &copy; UC Regents,none,NULL,NULL,1,0,155,yes,prod,2016-03-21 15:32:57
507406,EAG-18,2008 Los Angeles Flown 2-28-2008,EAG-18,EAG18,2,NULL,28000,0,0,spot,NULL,NULL,2008-02-28,2008-02-28,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,1,0,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Northern part of county: area north of SR 134 (Ventura Freeway) from Rancho Cucamonga to Thousand Oaks and Santa Clarita. Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,2,120,no,prod,2017-07-19 10:11:27
507409,EAG-27,2008 Ventura/Santa Clarita/Antelope Valley Flown 4-9-08,EAG-27,EAG27,2,NULL,25000,0,0,NULL,NULL,NULL,2008-04-09,2008-04-14,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.19mm, UAG-S, Nr. 13367",NULL,East-West,12881,NULL,NULL,NULL,I.K. Curtis,Eagle Aerial Imaging,"South Ventura County and North Los Angeles County. Point Mugu to Saddleback Butte State Park. Areas covered include Palmdale, San Gabriel Mountains, Castaic Lake, Santa Clarita, Fillmore, Ojai, Ventura, and Oxnard. Flights EAG-28 and EAG-29 have been absorbed into this flight. Imagery acquired December 2013.",Copyright &copy; UC Regents,none,NULL,NULL,1,2,424,yes,prod,2017-07-19 10:11:27
507410,EAG-26,2008 Temecula Flown 3-19-2008,EAG-26,EAG26,2,NULL,27000,0,0,NULL,NULL,NULL,2008-03-19,2008-03-19,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Vicinity of Skinner Reservoir: Cahuilla Mountain to SR 74 (Ortega Highway). Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,34,no,prod,2016-06-01 15:50:16
507411,EAG-25,2008 Temecula Flown 3-18-2008,EAG-25,EAG25,2,NULL,27000,0,0,none,NULL,NULL,2008-03-18,2008-03-18,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Vicinity of Fallbrook and Temecula (area between SR74 and SR371). Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,73,no,prod,2016-06-09 15:50:39
507412,EAG-08,EAG-08,EAG-08,EAG-08,2,NULL,26000,0,0,SmartIndex,NULL,NULL,2007-04-27,2007-05-29,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Central Orange County from Riverside County line to Pacific Ocean. Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,2,77,no,prod,2017-07-19 10:11:27
507413,EAG-04,2007 Los Angeles County Flown 03-01-2007,EAG-04,EAG04,2,NULL,26000,0,0,Smartindex,NULL,NULL,2007-03-01,2007-03-11,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photos, Inc.",Eagle Aerial Imaging,Agoura Hills and Cornell to Woodland Hills and Topanga. Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,1,12,no,prod,2016-03-28 09:05:26
507414,EAG-14,EAG-14,EAG-14,EAG-14,2,NULL,24000,10000,0,SmartIndex,NULL,NULL,2008-05-03,2008-05-03,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.19mm, UAG-S, Nr. 13367",NULL,East-West,14000,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,"Rosamond to Edwards AFB. Frame 6796 photographed at a scale of 1:10,000. Imagery acquired December 2013.",Copyright &copy; UC Regents,none,NULL,NULL,1,1,39,no,prod,2016-05-05 15:11:02
507415,EAG-20,EAG-20,EAG-20,EAG-20,2,NULL,12600,0,0,none,NULL,NULL,2008-03-24,2008-03-24,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,1st generation,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,"Skyview Aerial Photo, Inc.",Eagle Aerial Imaging,Western section of county (area from SR57 to county border). Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,357,no,prod,2016-05-06 11:19:24
507416,EAG-21,2008 Orange County Flown 4-10 and 4-14-2008,EAG-21,EAG21,2,NULL,13200,0,0,none,NULL,NULL,2008-04-10,2008-04-14,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,NULL,Eagle Aerial Imaging,Central section of county; vicinity of Trabuco Peak. Acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,500,no,prod,2016-06-03 11:17:42
507417,EAG-22,2008 Orange County Flown 4-13-08,EAG-22,EAG22,2,NULL,13900,18000,0,none,NULL,NULL,2008-04-13,2008-04-13,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,NULL,Eagle Aerial Imaging,Eastern section of Orange County (approximately from Interstate 5 to county border). See flight EAG-21 for coverage of this area. Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,300,no,prod,2016-06-02 15:20:33
507418,EAG-23,2008 RV/Tem Flown 3-10-08,EAG-23,EAG23,2,NULL,25500,0,0,none,NULL,NULL,2008-03-10,2008-03-10,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.62mm, UAG-S, Nr. 13425",NULL,East-West,NULL,NULL,NULL,NULL,NULL,Eagle Aerial Imaging,Silverado to Idyllwild. Imagery acquired December 2013.,Copyright &copy; UC Regents,none,NULL,NULL,1,0,168,no,prod,2016-06-09 11:25:53
507419,C-561-Anacapa,C-561,C-561-Anacapa,C-561,3 2 11,NULL,18000,NULL,NULL,"mosaic, SmartIndex",52500,NULL,1929-06-01,1929-06-30,frames 9 X 7 inches,7,9,1,0,0,60%,10%,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,NULL,NULL,9.5 inches (241.3mm),NULL,West-East,14250,NULL,NULL,Olympic Refining Co.,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","Anacapa Island. Imagery acquired from Teledyne, Inc., 1986 and Whittier College January 2013. Nitrate negatives scanned, 2015.",Copyright &copy; UC Regents,NULL,NULL,NULL,1,1,8,yes,prod,2017-10-20 16:39:11
507420,C-561-Santa-Rosa,C-561,C-561-Santa-Rosa,C-561,3 2,NULL,18000,NULL,NULL,"mosaic, SmartIndex",125000,NULL,1929-06-01,1929-06-30,frames 9 x 7 inches,7,9,1,0,0,60%,10%,Copy,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,2nd generation,NULL,9.5 inches (241.3mm),NULL,West-East,14250,NULL,NULL,Olympic Refining Co.,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","Santa Rosa Island. Imagery acquired from Teledyne, Inc., 1986 and Whittier College January 2013.",Copyright &copy; UC Regents,NULL,NULL,NULL,1,1,86,yes,prod,2017-10-24 09:53:39
507421,C-561-Santa-Cruz,C-561,C-561-Santa-Cruz,C-561,3 2 11,NULL,18000,NULL,NULL,"mosaic, SmartIndex",135000,NULL,1929-06-01,1929-06-30,frames 9 x 7 inches,7,9,1,0,0,60%,10%,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,9.5 inches (241.3mm),NULL,Northeast-Southwest,14250,NULL,NULL,Olympic Refining Co.,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","Santa Cruz Island. Imagery acquired from Teledyne, Inc., 1986 and Whittier College January 2013. Nitrate negatives scanned, 2015.",Copyright &copy; UC Regents,NULL,NULL,NULL,1,1,117,yes,prod,2017-10-20 16:46:29
507422,C-561-San-Miguel,C-561,C-561-San-Miguel,C-561,3 2 11,NULL,18000,NULL,NULL,"mosaic, SmartIndex",80000,NULL,1929-06-01,1929-06-30,frames 9 X 7 inches,7,9,1,0,0,60%,10%,"Nitrate, Copy",1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,NULL,NULL,9.5 inches (241.3mm),NULL,West-East,14250,NULL,NULL,Olympic Refining Co.,Fairchild Aerial Surveys,"Teledyne, Inc.; Whittier College","San Miguel Island. Imagery acquired from Teledyne, Inc., 1986 and Whittier College January 2013. Nitrate negatives scanned, 2015.",Copyright &copy; UC Regents,NULL,NULL,NULL,1,1,19,yes,prod,2017-10-20 16:44:27
507423,EAG-CV-89,CV89,EAG-CV-89,EAG-CV89,NULL,NULL,0,0,0,none,NULL,NULL,1989-01-01,1989-12-31,frames 9 X 9 inches,0,0,1,0,0,NULL,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,NULL,Wild 15/4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I.K. Curtis,Eagle Aerial Imaging,NULL,Reproduction rights held by the Regents of the University of California.,none, ,NULL,0,0,0,no,test,2014-04-29 14:31:17
507424,EAG-05,2007 Los Angeles Flown 03-01-2007,EAG-05,EAG05,2,NULL,23000,0,0,"line, SmartIndex",365000,NULL,2007-03-01,2007-03-01,frames 9 X 9 inches,9,9,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,NULL,NULL,NULL,NULL,NULL,Skyview Aerial,Eagle Aerial Imaging,"Malibu to Pomona (flightlines are parallel to SR60, Interstate 10, Pacific Coast Highway). Acquired December 2013.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,90,no,prod,2017-02-22 14:53:38
507425,EAG-06,2007 Los Angeles Flown 03-11-2007,EAG-06,EAG06,2,NULL,26000,NULL,NULL,NULL,NULL,NULL,2007-03-11,2007-03-11,frames 9 X 9 inches,0,0,1,0,0,30,NULL,NULL,0,0,1,0,NULL,0,0,1,0,Null,Null,,,,,,,,,,1,0,NULL,NULL,Wild 15/4,"153.38mm, UAG-S, Nr. 13362",NULL,NULL,NULL,NULL,NULL,NULL,Skyview Aerial,Eagle Aerial Imaging,Claremont to Encino; La Crescenta to Newbury Park; Tujunga to Santa Susana; and Cornell to Hidden Valley. Acquired 2013.,Reproduction rights held by the Regents of the University of California.,none,NULL,NULL,1,2,110,no,prod,2017-07-19 10:11:27
507426,C-3359,C-3359,C-3359,C-3359,3 11,NULL,16200,0,0,"mosaic, SmartIndex",140000,NULL,1935-02-16,1935-02-16,frames 9 x 7 inches,7,9,1,0,0,60-90,0-90,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,8.25 inches,NULL,NULL,14900,15000,15600,"California Division of Highways, Division V",Fairchild Aerial Surveys,Whittier College,"Vicinity of San Ardo, Bradley, East Garrison, and the Cuesta Grade near San Luis Obispo. Acquired from Whittier College, January 2013. Nitrate negatives scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,49,no,prod,2018-08-13 13:04:38
507427,C-3389,C-3389,C-3389,C-3389,3 11,NULL,6000,0,0,"mosaic, SmartIndex",20000,NULL,1935-02-16,1935-02-23,frames 9 x 7 inches,7,9,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,Southwest-Northeast,6000,NULL,NULL,"Salisbury, Bradshaw & Taylor",Fairchild Aerial Surveys,Whittier College,"Santa Barbara waterfront (site of Shoreline Park to Chase Palm Park). Fairchild records state flight date was 2-16-1935, but date on index is 2-23-1935. Acquired from Whittier College, January 2013. Nitrate negatives scanned May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,8,no,prod,2018-09-26 10:59:07
507428,C-3373,C-3373,C-3373,C-3373,3 11,NULL,4800,0,0,"mosaic, SmartIndex",20000,NULL,1935-02-28,1935-02-28,frames 9 x 7 inches,7,9,1,0,0,0,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,NULL,NULL,NULL,NULL,NULL,Fairchild Aerial Surveys,Whittier College,"Inglewood Park Cemetery. Acquired from Whittier College, January 2013. Nitrate negative scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,1,no,prod,2018-08-13 13:40:07
507429,C-3390,C-3390,C-3390,C-3390,3 11,NULL,4800,0,0,"mosaic, smartindex",5160,NULL,1935-02-28,1935-02-28,frames 9 X 7 inches,0,0,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,NULL,4800,NULL,NULL,Pac States Savings & Loan,Fairchild Aerial Surveys,Whittier College,"Santa Monica. Acquired from Whittier College, January 2013. Nitrate negatives scanned May 2015.",Copyright &copy; UC Regents,none, ,NULL,1,1,28,no,prod,2015-06-23 13:19:55
507430,C-3399,C-3399,C-3399,C-3399,3 11,NULL,7200,0,0,"mosaic, SmartIndex",NULL,NULL,1935-02-28,1935-02-28,frames 9 x 7 inches,7,9,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,Northwest-Southeast,NULL,NULL,NULL,NULL,Fairchild Aerial Surveys,Whittier College,"Playa del Rey oil development. Acquired from Whittier College, January 2013. Nitrate negatives scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,4,no,prod,2018-08-14 08:28:44
507432,C-1655,C-1655,C-1655,C-1655,3,NULL,18000,0,0,"mosaic, SmartIndex",155000,NULL,1928-09-01,1929-05-02,frames 9 X 7 inches,7,9,1,0,0,50-80,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,NULL,12 inches,NULL,NULL,NULL,NULL,NULL,Richfield Oil Co,Fairchild Aerial Surveys,Whittier College,"Coastline near Tranquillon Mountain (south of Lompoc). Flight was derived from photography taken for C-307 (""re-flown area"") and C-510. Acquired from Whittier College, January 2013.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,0,69,no,prod,2018-06-19 09:53:41
507433,C-8666X,C-8666X,C-8666X,C-8666X,4 2,NULL,12000,NULL,NULL,"mosaic, line",150000,NULL,1944-01-05,1944-01-12,frames 9 x 9 inches,9,9,1,0,0,60%,20%,"Camera, Copy",1,0,0,0,400-700nm,1,0,1,1,Null,Null,,,,,,,,,,0,1,NULL,2nd generation,NULL,12 inches (304.8mm),NULL,NULL,12000,NULL,NULL,Dept. of Water & Power (Los Angeles),"Fairchild Aerial Surveys, Inc.","Teledyne, Inc.; Whittier College","Santa Monica Mountains: Malibu to Sepulveda Dam Recreation Area. Imagery acquired from Whittier College, January 2013.",Copyright &copy; UC Regents,NULL,NULL,NULL,1,1,273,yes,prod,2014-05-13 09:22:50
507434,C-3124-FAS,C-3124-FAS,C-3124-FAS,C-3124-FAS,3 11,NULL,6000,0,0,"mosaic, SmartIndex",15000,NULL,1934-07-31,1934-07-31,frames 9 x 7 inches,7,9,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,East-West,NULL,NULL,NULL,State Division Highways,Fairchild Aerial Surveys,Whittier College,"Arroyo Seco area: Raymond Hill. Acquired from Whittier College, January 2013. Nitrate negatives scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none,NULL,NULL,1,1,3,no,prod,2018-08-10 09:33:13
507435,C-3424,C-3424,C-3424,C-3424,3,NULL,17520,0,0,none,NULL,NULL,1935-03-23,1935-08-04,frames 9 X 7 inches,0,0,1,0,0,NULL,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,NULL,8.25 inches,NULL,NULL,12000,NULL,NULL,US SCS,Faichild Aerial Surveys,Whittier College,"Colorado River Project: ""Boulder Reservoir"" and vicinity. Imagery acquired January 2013.",Copyright &copy; UC Regents,none, ,NULL,0,0,187,no,prod,2014-07-01 13:01:33
507436,C-3505,C-3505,C-3505,C-3505,3,NULL,31680,24000,0,mosaic,NULL,NULL,1935-05-10,1935-06-01,frames 9 X 7 inches,0,0,1,0,0,60,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,International Boundary Commission,Faichild Aerial Surveys,Whittier College,"Rio Grande Canalization Project (River Boundary). Imagery acquired from Whittier College, January 2013.",Copyright &copy; UC Regents,none, ,NULL,1,0,309,no,prod,2014-07-16 11:19:26
507437,C-3600,C-3600,C-3600,C-3600,3,NULL,12000,0,0,mosaic,NULL,NULL,1935-07-11,1935-07-11,frames 9 X 7 inches,0,0,1,0,0,60,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,NULL,12 inches,NULL,NULL,18600,19400,NULL,US SCS,Fairchild Aerial Surveys,Whittier College,Navajo Reservation near Mexican Springs (north of Gallup). Imagery acquired January 2013.,Copyright &copy; UC Regents,none, ,NULL,0,0,369,no,prod,2015-01-28 12:38:17
507438,C-3610,C-3610,C-3610,C-3610,3 11,NULL,7200,NULL,0,"mosaic, smartindex",NULL,NULL,1935-07-16,1935-10-25,frames 9 X 7 inches,0,0,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,East-West,7200,NULL,NULL,Bankline Oil Company,Fairchild Aerial Surveys,Whittier College,Carpinteria. Imagery acquired January 2013. Nitrate negatives scanned May 2015.,Copyright &copy; UC Regents,none, ,NULL,1,1,50,no,prod,2015-06-23 13:54:38
507439,X-17,X-17,X-17,X-17,11,NULL,0,0,0,none,NULL,NULL,1935-02-28,1935-02-28,frames 9 X 7 inches,0,0,1,0,0,NULL,NULL,NULL,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fairchild Aerial Surveys,Whittier College,"""Speculative job."" Imagery acquired January 2013.",Copyright &copy; UC Regents,none, ,NULL,0,0,4,no,test,2014-05-28 17:28:47
507440,C-3522,C-3522,C-3522,C-3522,3 11,NULL,18000,0,0,SmartIndex,50000,NULL,1935-08-15,1935-08-15,frames 9 x 7 inches,7,9,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,NULL,NULL,East-West,13000,NULL,NULL,A. H. Heller,Fairchild Aerial Surveys,Whittier College,Vicinity of Mud Hills - area approximately 10 miles north of Barstow. Imagery acquired January 2013. Nitrate negatives scanned May 2015.,Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,4,no,prod,2018-08-14 08:58:21
507441,C-3755,C-3755,C-3755,C-3755,3 11,NULL,4500,0,0,none,NULL,NULL,1935-11-10,1935-11-26,frames 9 X 7 inches,0,0,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,NULL,6100,NULL,NULL,Halifax Explosive Co,Fairchild Aerial Surveys,Whittier College,Newhall: Mint Canyon. Imagery acquired January 2013. Nitrate negatives scanned May 2015.,Copyright &copy; UC Regents,none, ,NULL,0,1,9,no,prod,2015-06-24 11:18:29
507442,C-3758,C-3758,C-3758,C-3758,3 11,NULL,7800,0,0,"mosaic, SmartIndex",NULL,NULL,1935-11-08,1935-11-08,frames 9 X 7 inches,0,0,1,0,0,60,NULL,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,NULL,8850,9100,9350,So Calif Edison,Fairchild Aerial Surveys,Whittier College,Area north of Pasadena: Altadena to La Canada-Flintridge. Imagery acquired January 2013. Nitrate negatives scanned May 2015.,Copyright &copy; UC Regents,none, ,NULL,1,1,95,no,prod,2015-06-24 10:08:09
507443,C-3759,C-3759,C-3759,C-3759,3,NULL,12000,0,0,"mosaic, SmartIndex",50000,NULL,1935-11-10,1935-11-10,frames 9 x 9 inches,9,9,1,0,0,60,NULL,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,NULL,12 inches,NULL,West-East,15500,NULL,NULL,J.R. Pemberton,Fairchild Aerial Surveys,Whittier College,"Vicinity of Granite Mountains, east of Apple Valley. Photograph numbers are not in sequential order in flight line. Imagery acquired from Whittier College, January 2013.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,11,no,prod,2018-08-14 09:38:32
507444,C-3760,C-3760,C-3760,C-3760,3,NULL,18000,0,0,"mosaic, SmartIndex",100000,NULL,1934-10-16,1935-11-10,frames 9 x 7 inches,7,9,1,0,0,60-70,40,NULL,1,0,0,0,NULL,1,0,0,0,Null,Null,,,,,,,,,,0,0,NULL,2nd generation,Ross,8.25 inches,NULL,West-East,14000,NULL,NULL,American Potash & Chemical Corporation,Fairchild Aerial Surveys,Whittier College,"Vicinity of Boron: area northwest of the intersection of SR 58 and Interstate 395. Photographs C-1 through C-7 are derived from C-3227C. Imagery acquired from Whittier College, January 2013.",Copyright &copy; UC Regents,none, ,NULL,1,0,74,no,prod,2018-08-14 10:10:00
507445,C-3770,C-3770,C-3770,C-3770,3 11,NULL,14400,0,0,"mosaic, SmartIndex",75000,NULL,1935-11-26,1935-11-26,frames 9 x 7 inches,7,9,1,0,0,60,10-60,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,North-South,15500,NULL,NULL,Van Norman & Morrison,Fairchild Aerial Surveys,Whittier College,"Area from coastline near Naples and Gaviota to West Camino Cielo. Imagery acquired from Whittier College, January 2013. Nitrate negatives scanned, May 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,55,no,prod,2018-08-16 15:06:49
507446,C-3797,C-3797,C-3797,C-3797,3 11,NULL,14400,NULL,0,"mosaic, SmartIndex",100000,NULL,1935-12-17,1935-12-17,frames 9 x 7 inches,7,9,1,0,0,60,50-70,Nitrate,1,0,0,0,NULL,1,0,1,0,Null,Null,,,,,,,,,,0,1,NULL,1st and 2nd generation,NULL,12 inches,NULL,East-West,14800,NULL,NULL,Berylwood Investment Company,Fairchild Aerial Surveys,Whittier College,"Camarillo to Somis, Mountain Park, and vicinity. Imagery acquired January 2013. Nitrate negatives scanned, June 2015.",Reproduction rights held by the Regents of the University of California.,none, ,NULL,1,1,129,no,prod,2018-10-30 15:54:18
